Title,Original path,Original link,First reading copy,File type,Context,Source SHA-256,Access status,Bytes,Drive ID,Reading copy count
manifest.json — TRC-EC020-v0.2 — CORRECTED VALIDATION CARRIER,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/91_MACHINE_READABLE_SUPPORT — TRC-EC020-v0.2/manifest.json — TRC-EC020-v0.2 — CORRECTED VALIDATION CARRIER,https://docs.google.com/document/d/1mwxj_jR4TFhHqhxIS0chj90eQ26gPKPYTvx9tRctxzM/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,5863,1mwxj_jR4TFhHqhxIS0chj90eQ26gPKPYTvx9tRctxzM,0
TRC-REQ-008-v1.0 — Independent Review of TRC-STANDARD-001-v1.3-R0.1,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/91_REVIEW_AND_SEALING/TRC-REQ-008-v1.0 — Independent Review of TRC-STANDARD-001-v1.3-R0.1,https://docs.google.com/document/d/1GHWREZbmpZAzehjz4TzOKD-erwsvVM9uUnpUTvUFPDc/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,3382,1GHWREZbmpZAzehjz4TzOKD-erwsvVM9uUnpUTvUFPDc,0
"AO48-AUD-029 - AMEND verdict on TRC-STANDARD-001-v1.3-R0.1 - leaf enumeration circularity, self-reference gap, RFC 8785 canonicalization; CANNOT VERIFY on dual-root","01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/91_REVIEW_AND_SEALING/AO48-AUD-029 - AMEND verdict on TRC-STANDARD-001-v1.3-R0.1 - leaf enumeration circularity, self-reference gap, RFC 8785 canonicalization; CANNOT VERIFY on dual-root",https://drive.google.com/file/d/12vVThksniwNpTc5rhPdJ56-Uz-UGipu5/view?usp=drivesdk,https://docs.google.com/document/d/1lJbI6Lq3eowS1v9WpQnCcCpHQmFTzipeYXR74kLjYBU/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,b48bf68d4367b67bc5528aed9b0cff0467481b1327394426b12b803fa0b5dc3b,TEXT_READING_COPY,20078,12vVThksniwNpTc5rhPdJ56-Uz-UGipu5,1
TRC-REQ-006-v1.0 — Independent Dual-Root Adjudication for TRC-EC020-v0.3,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/91_REVIEW_AND_SEALING/TRC-REQ-006-v1.0 — Independent Dual-Root Adjudication for TRC-EC020-v0.3,https://docs.google.com/document/d/1rwQ3HCmzhnf3hl7Di1gHTodTqiLxXyUEbHeX3iE7sGM/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,4703,1rwQ3HCmzhnf3hl7Di1gHTodTqiLxXyUEbHeX3iE7sGM,0
00_READ_ME — EC-020 Machine Support Generation Pending,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/90_MACHINE_READABLE_SUPPORT/00_READ_ME — EC-020 Machine Support Generation Pending,https://docs.google.com/document/d/1ofDFTD5U5hNCk-1h2cP0ZidpkH6qKxphwihUGeqnPYc/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,3255,1ofDFTD5U5hNCk-1h2cP0ZidpkH6qKxphwihUGeqnPYc,0
MALFORMED PAYLOAD — manifest.json — TRC-EC020-v0.1 — BASE64 DECODE FAIL — DO NOT USE,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/90_MACHINE_READABLE_SUPPORT/MALFORMED PAYLOAD — manifest.json — TRC-EC020-v0.1 — BASE64 DECODE FAIL — DO NOT USE,https://docs.google.com/document/d/1WZCCDl5Zg2VnACD_ObC11MY2x9gbm0yVcry0Z4mVXvc/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,13937,1WZCCDl5Zg2VnACD_ObC11MY2x9gbm0yVcry0Z4mVXvc,0
validation_summary.json — TRC-EC020-v0.1 — VALIDATION CARRIER,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/90_MACHINE_READABLE_SUPPORT/validation_summary.json — TRC-EC020-v0.1 — VALIDATION CARRIER,https://docs.google.com/document/d/1qa5JL1mwiyH6j3In1YDRrHJ9knJ4bmSA76_ksiOsyKI/edit?usp=drivesdk,https://docs.google.com/document/d/1320zl8zGnC-LrOYov2XN38FvERtqWjmbnsh4KIyfrgQ/edit?usp=drivesdk,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,2080,1qa5JL1mwiyH6j3In1YDRrHJ9knJ4bmSA76_ksiOsyKI,1
checksums.sha256 — TRC-EC020-v0.1 — VALIDATION CARRIER,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/90_MACHINE_READABLE_SUPPORT/checksums.sha256 — TRC-EC020-v0.1 — VALIDATION CARRIER,https://docs.google.com/document/d/1s42nh7VTUewswkgriKqMt7_5gEUVAqBzNQJvgIAiUmw/edit?usp=drivesdk,https://docs.google.com/document/d/1WI5l4cQVemAQv2Pn6Q639T_d7GFF6yd00OEkE59ApTk/edit?usp=drivesdk,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,2301,1s42nh7VTUewswkgriKqMt7_5gEUVAqBzNQJvgIAiUmw,1
root_hash_receipt.json — TRC-EC020-v0.1 — VALIDATION CARRIER,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/90_MACHINE_READABLE_SUPPORT/root_hash_receipt.json — TRC-EC020-v0.1 — VALIDATION CARRIER,https://docs.google.com/document/d/1p-RN-2M2SN0mzOazLD1MAHgfHZszBLxuNL1Hsh0nVek/edit?usp=drivesdk,https://docs.google.com/document/d/1xJCFMfpUs7lu8otbdYH4EpIxiv57dhyAzrj-IjWm1cM/edit?usp=drivesdk,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,2024,1p-RN-2M2SN0mzOazLD1MAHgfHZszBLxuNL1Hsh0nVek,1
link_validation.json — TRC-EC020-v0.1 — VALIDATION CARRIER,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/90_MACHINE_READABLE_SUPPORT/link_validation.json — TRC-EC020-v0.1 — VALIDATION CARRIER,https://docs.google.com/document/d/1QU4Q0saBMV-d4SxhI_HWew5w9AwDyrtgmrK6rF28Wqs/edit?usp=drivesdk,https://docs.google.com/document/d/1QN58gMT-JbEj3Sz-HFFiseThIGYIIs99W508oCEJE0Q/edit?usp=drivesdk,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,9217,1QU4Q0saBMV-d4SxhI_HWew5w9AwDyrtgmrK6rF28Wqs,1
frozen_register_rows.json — TRC-EC020-v0.1 — VALIDATION CARRIER,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/90_MACHINE_READABLE_SUPPORT/frozen_register_rows.json — TRC-EC020-v0.1 — VALIDATION CARRIER,https://docs.google.com/document/d/1qc2DZw2NYPFeYpzftIEgxgfsJoFVb34ihN-piethO_M/edit?usp=drivesdk,https://docs.google.com/document/d/1pQi0AqmmxQEb3RJlVInY_uF3dV56-ELMtEL5U5h0SIs/edit?usp=drivesdk,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,12305,1qc2DZw2NYPFeYpzftIEgxgfsJoFVb34ihN-piethO_M,1
e3_reconstruction_receipt.json — TRC-EC020-v0.1 — VALIDATION CARRIER,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/90_MACHINE_READABLE_SUPPORT/e3_reconstruction_receipt.json — TRC-EC020-v0.1 — VALIDATION CARRIER,https://docs.google.com/document/d/1EEuCNeZSvGq-Xe-EfzNXtb2QJI-oJT_1j9oRTMiniIE/edit?usp=drivesdk,https://docs.google.com/document/d/189G2_nX6JDgUqVRBebCkmdeQRzmTP8EoZH8QTuQhHvA/edit?usp=drivesdk,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,2337,1EEuCNeZSvGq-Xe-EfzNXtb2QJI-oJT_1j9oRTMiniIE,1
03_OPERATOR_APPROVAL_AND_GATE_NOTES — EC-021 — Assembly v0.1,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-021 — REPLICATION CAPSULE — ASSEMBLY v0.1/03_OPERATOR_APPROVAL_AND_GATE_NOTES — EC-021 — Assembly v0.1,https://docs.google.com/document/d/1cFraIgrK8C1SdQWYwUr-0A6voz-sIWKNB6h5A6Df9dE/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,4356,1cFraIgrK8C1SdQWYwUr-0A6voz-sIWKNB6h5A6Df9dE,0
02_EVIDENCE_PACKAGE_INDEX — EC-021 — Assembly v0.1,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-021 — REPLICATION CAPSULE — ASSEMBLY v0.1/02_EVIDENCE_PACKAGE_INDEX — EC-021 — Assembly v0.1,https://docs.google.com/document/d/1y5VGxizkP3bx3N8aWBTSE2-gZCHdzBZ6NNFUE0XQjW0/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,5221,1y5VGxizkP3bx3N8aWBTSE2-gZCHdzBZ6NNFUE0XQjW0,0
01_LINEAR_READING_ORDER — EC-021 — Assembly v0.1,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-021 — REPLICATION CAPSULE — ASSEMBLY v0.1/01_LINEAR_READING_ORDER — EC-021 — Assembly v0.1,https://docs.google.com/document/d/1S0_FpuniYgI30wVo-9ZripxiE35FWWWwqbFpSAZcp3A/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,3971,1S0_FpuniYgI30wVo-9ZripxiE35FWWWwqbFpSAZcp3A,0
00_FINAL_EXACT_STATEMENT — EC-021 — Assembly v0.1,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-021 — REPLICATION CAPSULE — ASSEMBLY v0.1/00_FINAL_EXACT_STATEMENT — EC-021 — Assembly v0.1,https://docs.google.com/document/d/1X8GtCNnbaS5eVqPXUlbh2yJpSi-Z_LSilnUAwtCui8I/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,3208,1X8GtCNnbaS5eVqPXUlbh2yJpSi-Z_LSilnUAwtCui8I,0
03_OPERATOR_APPROVAL_AND_GATE_NOTES — EC-020 — Assembly v0.1,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/03_OPERATOR_APPROVAL_AND_GATE_NOTES — EC-020 — Assembly v0.1,https://docs.google.com/document/d/10GGdvByjEn7V3dAxjbz-ZCPbOKZBlba3kU2Rw-Zgw4Q/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,4373,10GGdvByjEn7V3dAxjbz-ZCPbOKZBlba3kU2Rw-Zgw4Q,0
02_EVIDENCE_PACKAGE_INDEX — EC-020 — Assembly v0.1,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/02_EVIDENCE_PACKAGE_INDEX — EC-020 — Assembly v0.1,https://docs.google.com/document/d/17T_eDv-R5YcOBXw_W584TocSgol5dLmC0bKHYVGTU2A/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,4460,17T_eDv-R5YcOBXw_W584TocSgol5dLmC0bKHYVGTU2A,0
01_LINEAR_READING_ORDER — EC-020 — Assembly v0.1,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/01_LINEAR_READING_ORDER — EC-020 — Assembly v0.1,https://docs.google.com/document/d/1Xg9rmzKKb0ngF7rZs22wt1oTGmv1wEU3eL8rS-HOxGY/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,3110,1Xg9rmzKKb0ngF7rZs22wt1oTGmv1wEU3eL8rS-HOxGY,0
00_FINAL_EXACT_STATEMENT — EC-020 — Assembly v0.1,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/02_CAPSULES_IN_ASSEMBLY/EC-020 — REPLICATION CAPSULE — ASSEMBLY v0.1/00_FINAL_EXACT_STATEMENT — EC-020 — Assembly v0.1,https://docs.google.com/document/d/1h1rWPmjQ6FcIYO6kQK7rcPPtnRm9TdgH78y6gBPP1HE/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,2580,1h1rWPmjQ6FcIYO6kQK7rcPPtnRm9TdgH78y6gBPP1HE,0
TRC-REQ-001-v1.0 — Multi-Model Support Request for Replication Capsule Backfill,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/05_MODEL_SUPPORT_AND_HANDOFFS/TRC-REQ-001-v1.0 — Multi-Model Support Request for Replication Capsule Backfill,https://docs.google.com/document/d/1t450FU1LJKblHmxagehiebU500hIoe8eaKojjnpMsVo/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,5969,1t450FU1LJKblHmxagehiebU500hIoe8eaKojjnpMsVo,0
TRC-COR-013-v1.0 — Start-Here Participation and Standards Routing Reconciliation,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/05_MODEL_SUPPORT_AND_HANDOFFS/TRC-COR-013-v1.0 — Start-Here Participation and Standards Routing Reconciliation,https://docs.google.com/document/d/1cgGmFaa6_VVcGFxapD9dPqvLCnFLc5Z5aV-Khijy3zU/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,2851,1cgGmFaa6_VVcGFxapD9dPqvLCnFLc5Z5aV-Khijy3zU,0
TRC-REQ-003-v1.0 — Independent Successor-Carrier Adjudication and Corrected Manifest Request for TRC-EC020-v0.3,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/05_MODEL_SUPPORT_AND_HANDOFFS/TRC-REQ-003-v1.0 — Independent Successor-Carrier Adjudication and Corrected Manifest Request for TRC-EC020-v0.3,https://docs.google.com/document/d/1SD3ww9j06n4AYL5GHyOh51JxfnonANtxnQ08cMLH02I/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,6292,1SD3ww9j06n4AYL5GHyOh51JxfnonANtxnQ08cMLH02I,0
TRC-REQ-002-v1.0 — Independent Capsule Verification Request for TRC-EC020-v0.1,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/05_MODEL_SUPPORT_AND_HANDOFFS/TRC-REQ-002-v1.0 — Independent Capsule Verification Request for TRC-EC020-v0.1,https://docs.google.com/document/d/1u2jCOg_E9ZXN4xnf0I3uYHPlFOeCvNWenb9TMmt00zo/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,7088,1u2jCOg_E9ZXN4xnf0I3uYHPlFOeCvNWenb9TMmt00zo,0
CL-COR-083-v1.0 — EC-020 operator-approval authentication (closes the CL-AUD-082 §4 HOLD),01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/04_VALIDATION_HASH_AND_REVIEW_RECEIPTS/CL-COR-083-v1.0 — EC-020 operator-approval authentication (closes the CL-AUD-082 §4 HOLD),https://docs.google.com/document/d/1dgz_0mRtvycb1TlCBvtpY0oRCRZSkoG8UkbOthfdVns/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,3186,1dgz_0mRtvycb1TlCBvtpY0oRCRZSkoG8UkbOthfdVns,0
CL-TRC-VER-001-v1.0 — CL capsule verification for TRC-EC020 and TRC-EC021: GP-DATA-114-v1.1 4/4 hashes reproduced byte-exact; statements/labels verbatim vs GP-COR-140 / GP-CLS-141; APPROVE BOTH FOR VALIDATION; native-Doc export + register-row hashes remain the pre-seal items,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/04_VALIDATION_HASH_AND_REVIEW_RECEIPTS/CL-TRC-VER-001-v1.0 — CL capsule verification for TRC-EC020 and TRC-EC021: GP-DATA-114-v1.1 4/4 hashes reproduced byte-exact; statements/labels verbatim vs GP-COR-140 / GP-CLS-141; APPROVE BOTH FOR VALIDATION; native-Doc export + register-row hashes remain the pre-seal items,https://drive.google.com/file/d/14eSZjGf5sXYTgvzHg-9A6SJc2mWsomiw/view?usp=drivesdk,https://docs.google.com/document/d/1EQUWgDA3sIZYOc-nU2NGR8fVhPxcLvxZxt7CwnNsVxk/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,3c1094514616369d689567f33723e8c0b2e0ddaca65d24247efcd79afd999ec1,TEXT_READING_COPY,8049,14eSZjGf5sXYTgvzHg-9A6SJc2mWsomiw,1
00_READ_ME — Capsule Validation Receipts Are Filed Contextually,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/04_VALIDATION_HASH_AND_REVIEW_RECEIPTS/00_READ_ME — Capsule Validation Receipts Are Filed Contextually,https://docs.google.com/document/d/1BbuKAoHvEEKBCAd4ke5WKMg2yLDPscrLsOjCm3k3VVE/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1842,1BbuKAoHvEEKBCAd4ke5WKMg2yLDPscrLsOjCm3k3VVE,0
TRC-TRACKER-001-v1.0 — Existing Fifteen Terminal Easy Closures Backfill Tracker,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/00_START_HERE_AND_IMPLEMENTATION_STANDARD/TRC-TRACKER-001-v1.0 — Existing Fifteen Terminal Easy Closures Backfill Tracker,https://docs.google.com/document/d/1kao5zqAaEyeXi9T5uVYfYpX80kZZZBWpbkpL-L__j0w/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,8184,1kao5zqAaEyeXi9T5uVYfYpX80kZZZBWpbkpL-L__j0w,0
00_START_HERE — TERMINAL REPLICATION CAPSULES,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/00_START_HERE_AND_IMPLEMENTATION_STANDARD/00_START_HERE — TERMINAL REPLICATION CAPSULES,https://docs.google.com/document/d/1DYJaBvhukeiMncuzf_JR2tjp8DVfzM38tJq9rmU8VVw/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,5380,1DYJaBvhukeiMncuzf_JR2tjp8DVfzM38tJq9rmU8VVw,0
"TRC-STANDARD-001-v1.3-R0.2 — Non-Circular Root, Deterministic Manifest, and Participation Safety Revision","01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/00_START_HERE_AND_IMPLEMENTATION_STANDARD/TRC-STANDARD-001-v1.3-R0.2 — Non-Circular Root, Deterministic Manifest, and Participation Safety Revision",https://docs.google.com/document/d/1XpVUqCfSOyaANyk_MtfZAybm61TQ7cjXCPVIKTDXKsk/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,7208,1XpVUqCfSOyaANyk_MtfZAybm61TQ7cjXCPVIKTDXKsk,0
PRIOR STANDARD — TRC-STANDARD-001-v1.0 — Terminal Replication Capsule Implementation Standard,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/00_START_HERE_AND_IMPLEMENTATION_STANDARD/PRIOR STANDARD — TRC-STANDARD-001-v1.0 — Terminal Replication Capsule Implementation Standard,https://docs.google.com/document/d/1Vrn8PFpyWcYJ2PUFjr8qFELgqAf8kut1r6foH205nVo/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,8959,1Vrn8PFpyWcYJ2PUFjr8qFELgqAf8kut1r6foH205nVo,0
"GP-COR-182-v1.0 — TRC R0.2, Operator-Approval, and Non-Carrier Routing Reconciliation","01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/00_START_HERE_AND_IMPLEMENTATION_STANDARD/GP-COR-182-v1.0 — TRC R0.2, Operator-Approval, and Non-Carrier Routing Reconciliation",https://docs.google.com/document/d/1f8wp_y7veuQNuY3uhU8FW43H196z8bD_xUh08bK05o4/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,4374,1f8wp_y7veuQNuY3uhU8FW43H196z8bD_xUh08bK05o4,0
"TRC-STANDARD-001-v1.3-R0.1 — Root-Hash, Leaf-Enumeration, and Participation Safety Revision","01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/00_START_HERE_AND_IMPLEMENTATION_STANDARD/TRC-STANDARD-001-v1.3-R0.1 — Root-Hash, Leaf-Enumeration, and Participation Safety Revision",https://docs.google.com/document/d/1bPygeRhmzbJBi88YgQF8wkETjbIDnCsyvlyFeaTXqGE/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,5144,1bPygeRhmzbJBi88YgQF8wkETjbIDnCsyvlyFeaTXqGE,0
TRC-AMD-001-v1.0 — Raw Machine-Readable Carrier Publication and Immediate Round-Trip Verification,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/00_START_HERE_AND_IMPLEMENTATION_STANDARD/TRC-AMD-001-v1.0 — Raw Machine-Readable Carrier Publication and Immediate Round-Trip Verification,https://docs.google.com/document/d/1up0BrP-FkU0SJ1cvwkn6eIIa4GmS_mNtDWHBPBq_ps4/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,5460,1up0BrP-FkU0SJ1cvwkn6eIIa4GmS_mNtDWHBPBq_ps4,0
TRC-STANDARD-001-v1.1 — Raw Carrier Publication and Immediate Post-Write Verification Amendment,01_ACTIVE_RESEARCH_PACKAGES/15_REVIEWS_RESPONSES_AND_CLOSURES/03_TERMINAL_REPLICATION_CAPSULES/00_START_HERE_AND_IMPLEMENTATION_STANDARD/TRC-STANDARD-001-v1.1 — Raw Carrier Publication and Immediate Post-Write Verification Amendment,https://docs.google.com/document/d/1s0ymCVxV7qtjqCz6XOHV8JnGVjsHBCb4Ty94doh1YeA/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,4578,1s0ymCVxV7qtjqCz6XOHV8JnGVjsHBCb4Ty94doh1YeA,0
